date,store_id,product_id,quantity,revenue
2026-08-11,S002,P030,4,600
2026-08-11,S003,P001,4,220000
2026-08-11,S003,P002,8,9600
2026-08-11,S003,P003,4,7200
2026-08-11,S003,P004,6,15000
2026-08-11,S003,P005,3,84000
2026-08-11,S003,P006,4,88000
2026-08-11,S003,P007,4,26000
2026-08-11,S003,P008,2,7000
2026-08-11,S003,P009,10,5000
2026-08-11,S003,P010,9,16200
2026-08-11,S003,P011,2,4400
2026-08-11,S003,P012,6,21000
2026-08-11,S003,P013,3,12600
2026-08-11,S003,P014,1,3200
2026-08-11,S003,P015,4,3600
2026-08-11,S003,P016,2,3600
2026-08-11,S003,P017,3,10500
2026-08-11,S003,P018,2,1200
2026-08-11,S003,P019,3,13500
2026-08-11,S003,P020,3,6600
2026-08-11,S003,P021,2,11000
2026-08-11,S003,P022,6,39000
2026-08-11,S003,P023,6,4800
2026-08-11,S003,P024,2,1400
2026-08-11,S003,P025,11,2750
2026-08-11,S003,P026,21,3780
2026-08-11,S003,P027,1,450
2026-08-11,S003,P028,4,2200
2026-08-11,S003,P029,17,2040
2026-08-11,S003,P030,5,750
2026-08-11,S004,P001,1,55000
2026-08-11,S004,P002,7,8400
2026-08-11,S004,P003,1,1800
2026-08-11,S004,P004,8,20000
2026-08-11,S004,P005,4,112000
2026-08-11,S004,P006,0,0
2026-08-11,S004,P007,2,13000
2026-08-11,S004,P008,6,21000
2026-08-11,S004,P009,10,5000
2026-08-11,S004,P010,2,3600
2026-08-11,S004,P011,3,6600
2026-08-11,S004,P012,1,3500
2026-08-11,S004,P013,4,16800
2026-08-11,S004,P014,3,9600
2026-08-11,S004,P015,4,3600
2026-08-11,S004,P016,3,5400
2026-08-11,S004,P017,0,0
2026-08-11,S004,P018,3,1800
2026-08-11,S004,P019,3,13500
2026-08-11,S004,P020,3,6600
2026-08-11,S004,P021,3,16500
2026-08-11,S004,P022,1,6500
2026-08-11,S004,P023,7,5600
2026-08-11,S004,P024,3,2100
2026-08-11,S004,P025,10,2500
2026-08-11,S004,P026,9,1620
2026-08-11,S004,P027,2,900
2026-08-11,S004,P028,1,550
2026-08-11,S004,P029,13,1560
2026-08-11,S004,P030,2,300
2026-08-11,S005,P001,2,110000
2026-08-11,S005,P002,4,4800
2026-08-11,S005,P003,6,10800
2026-08-11,S005,P004,5,12500
2026-08-11,S005,P005,3,84000
2026-08-11,S005,P006,1,22000
2026-08-11,S005,P007,3,19500
2026-08-11,S005,P008,1,3500
2026-08-11,S005,P009,8,4000
2026-08-11,S005,P010,4,7200
2026-08-11,S005,P011,3,6600
2026-08-11,S005,P012,0,0
2026-08-11,S005,P013,3,12600
2026-08-11,S005,P014,1,3200
2026-08-11,S005,P015,9,8100
2026-08-11,S005,P016,1,1800
2026-08-11,S005,P017,2,7000
2026-08-11,S005,P018,1,600
2026-08-11,S005,P019,2,9000
2026-08-11,S005,P020,3,6600
2026-08-11,S005,P021,2,11000
2026-08-11,S005,P022,1,6500
2026-08-11,S005,P023,6,4800
2026-08-11,S005,P024,2,1400
2026-08-11,S005,P025,6,1500
2026-08-11,S005,P026,18,3240
2026-08-11,S005,P027,3,1350
2026-08-11,S005,P028,1,550
2026-08-11,S005,P029,11,1320
2026-08-11,S005,P030,2,300
2026-08-12,S001,P001,4,220000
2026-08-12,S001,P002,6,7200
2026-08-12,S001,P003,7,12600
2026-08-12,S001,P004,6,15000
2026-08-12,S001,P005,4,112000
2026-08-12,S001,P006,2,44000
2026-08-12,S001,P007,4,26000
2026-08-12,S001,P008,4,14000
2026-08-12,S001,P009,10,5000
2026-08-12,S001,P010,5,9000
2026-08-12,S001,P011,6,13200
2026-08-12,S001,P012,8,28000
2026-08-12,S001,P013,3,12600
2026-08-12,S001,P014,2,6400
2026-08-12,S001,P015,6,5400
2026-08-12,S001,P016,3,5400
2026-08-12,S001,P017,1,3500
2026-08-12,S001,P018,4,2400
2026-08-12,S001,P019,3,13500
2026-08-12,S001,P020,4,8800
2026-08-12,S001,P021,7,38500
2026-08-12,S001,P022,4,26000
2026-08-12,S001,P023,8,6400
2026-08-12,S001,P024,2,1400
2026-08-12,S001,P025,20,5000
2026-08-12,S001,P026,20,3600
2026-08-12,S001,P027,6,2700
2026-08-12,S001,P028,1,550
2026-08-12,S001,P029,17,2040
2026-08-12,S001,P030,2,300
2026-08-12,S002,P001,1,55000
2026-08-12,S002,P002,7,8400
2026-08-12,S002,P003,1,1800
2026-08-12,S002,P004,4,10000
2026-08-12,S002,P005,3,84000
2026-08-12,S002,P006,1,22000
2026-08-12,S002,P007,2,13000
2026-08-12,S002,P008,3,10500
2026-08-12,S002,P009,10,5000
2026-08-12,S002,P010,3,5400
2026-08-12,S002,P011,4,8800
2026-08-12,S002,P012,1,3500
2026-08-12,S002,P013,4,16800
2026-08-12,S002,P014,1,3200
2026-08-12,S002,P015,6,5400
2026-08-12,S002,P016,4,7200
2026-08-12,S002,P017,0,0
2026-08-12,S002,P018,1,600
2026-08-12,S002,P019,4,18000
2026-08-12,S002,P020,3,6600
2026-08-12,S002,P021,2,11000
2026-08-12,S002,P022,2,13000
2026-08-12,S002,P023,2,1600
2026-08-12,S002,P024,2,1400
2026-08-12,S002,P025,6,1500
2026-08-12,S002,P026,18,3240
2026-08-12,S002,P027,0,0
2026-08-12,S002,P028,1,550
2026-08-12,S002,P029,7,840
2026-08-12,S002,P030,2,300
2026-08-12,S003,P001,5,275000
2026-08-12,S003,P002,8,9600
2026-08-12,S003,P003,6,10800
2026-08-12,S003,P004,9,22500
2026-08-12,S003,P005,0,0
2026-08-12,S003,P006,4,88000
2026-08-12,S003,P007,3,19500
2026-08-12,S003,P008,1,3500
2026-08-12,S003,P009,8,4000
2026-08-12,S003,P010,6,10800
2026-08-12,S003,P011,1,2200
2026-08-12,S003,P012,7,24500
2026-08-12,S003,P013,1,4200
2026-08-12,S003,P014,4,12800
2026-08-12,S003,P015,11,9900
2026-08-12,S003,P016,3,5400
2026-08-12,S003,P017,1,3500
2026-08-12,S003,P018,4,2400
2026-08-12,S003,P019,3,13500
2026-08-12,S003,P020,1,2200
2026-08-12,S003,P021,2,11000
2026-08-12,S003,P022,2,13000
2026-08-12,S003,P023,8,6400
2026-08-12,S003,P024,4,2800
2026-08-12,S003,P025,8,2000
2026-08-12,S003,P026,17,3060
2026-08-12,S003,P027,4,1800
2026-08-12,S003,P028,2,1100
2026-08-12,S003,P029,13,1560
2026-08-12,S003,P030,2,300
2026-08-12,S004,P001,4,220000
2026-08-12,S004,P002,3,3600
2026-08-12,S004,P003,2,3600
2026-08-12,S004,P004,2,5000
2026-08-12,S004,P005,3,84000
2026-08-12,S004,P006,2,44000
2026-08-12,S004,P007,4,26000
2026-08-12,S004,P008,2,7000
2026-08-12,S004,P009,10,5000
2026-08-12,S004,P010,4,7200
2026-08-12,S004,P011,2,4400
2026-08-12,S004,P012,4,14000
2026-08-12,S004,P013,1,4200
2026-08-12,S004,P014,3,9600
2026-08-12,S004,P015,11,9900
2026-08-12,S004,P016,4,7200
2026-08-12,S004,P017,2,7000
2026-08-12,S004,P018,2,1200
2026-08-12,S004,P019,4,18000
2026-08-12,S004,P020,0,0
2026-08-12,S004,P021,2,11000
2026-08-12,S004,P022,1,6500
2026-08-12,S004,P023,4,3200
2026-08-12,S004,P024,3,2100
2026-08-12,S004,P025,7,1750
2026-08-12,S004,P026,13,2340
2026-08-12,S004,P027,2,900
2026-08-12,S004,P028,1,550
2026-08-12,S004,P029,12,1440
2026-08-12,S004,P030,3,450
2026-08-12,S005,P001,3,165000
2026-08-12,S005,P002,5,6000
2026-08-12,S005,P003,1,1800
2026-08-12,S005,P004,7,17500
2026-08-12,S005,P005,4,112000
2026-08-12,S005,P006,1,22000
2026-08-12,S005,P007,4,26000
2026-08-12,S005,P008,2,7000
2026-08-12,S005,P009,11,5500
2026-08-12,S005,P010,3,5400
2026-08-12,S005,P011,2,4400
2026-08-12,S005,P012,2,7000
2026-08-12,S005,P013,4,16800
2026-08-12,S005,P014,1,3200
2026-08-12,S005,P015,7,6300
2026-08-12,S005,P016,1,1800
2026-08-12,S005,P017,2,7000
2026-08-12,S005,P018,3,1800
2026-08-12,S005,P019,3,13500
2026-08-12,S005,P020,4,8800
2026-08-12,S005,P021,2,11000
2026-08-12,S005,P022,1,6500
2026-08-12,S005,P023,7,5600
2026-08-12,S005,P024,1,700
2026-08-12,S005,P025,3,750
2026-08-12,S005,P026,7,1260
2026-08-12,S005,P027,2,900
2026-08-12,S005,P028,3,1650
2026-08-12,S005,P029,15,1800
2026-08-12,S005,P030,1,150
2026-08-13,S001,P001,3,165000
2026-08-13,S001,P002,7,8400
2026-08-13,S001,P003,2,3600
2026-08-13,S001,P004,3,7500
2026-08-13,S001,P005,4,112000
2026-08-13,S001,P006,4,88000
2026-08-13,S001,P007,4,26000
2026-08-13,S001,P008,4,14000
2026-08-13,S001,P009,13,6500
2026-08-13,S001,P010,7,12600
2026-08-13,S001,P011,3,6600
2026-08-13,S001,P012,5,17500
2026-08-13,S001,P013,6,25200
2026-08-13,S001,P014,1,3200
2026-08-13,S001,P015,5,4500
2026-08-13,S001,P016,3,5400
2026-08-13,S001,P017,2,7000
2026-08-13,S001,P018,4,2400
2026-08-13,S001,P019,6,27000
2026-08-13,S001,P020,1,2200
2026-08-13,S001,P021,3,16500
2026-08-13,S001,P022,1,6500
2026-08-13,S001,P023,9,7200
2026-08-13,S001,P024,1,700
2026-08-13,S001,P025,10,2500
2026-08-13,S001,P026,17,3060
2026-08-13,S001,P027,2,900
2026-08-13,S001,P028,6,3300
2026-08-13,S001,P029,11,1320
2026-08-13,S001,P030,2,300
2026-08-13,S002,P001,1,55000
2026-08-13,S002,P002,14,16800
2026-08-13,S002,P003,5,9000
2026-08-13,S002,P004,6,15000
2026-08-13,S002,P005,2,56000
2026-08-13,S002,P006,0,0
2026-08-13,S002,P007,2,13000
2026-08-13,S002,P008,2,7000
2026-08-13,S002,P009,10,5000
2026-08-13,S002,P010,3,5400
2026-08-13,S002,P011,2,4400
2026-08-13,S002,P012,4,14000
2026-08-13,S002,P013,1,4200
2026-08-13,S002,P014,1,3200
2026-08-13,S002,P015,14,12600
2026-08-13,S002,P016,2,3600
2026-08-13,S002,P017,4,14000
2026-08-13,S002,P018,0,0
2026-08-13,S002,P019,3,13500
2026-08-13,S002,P020,2,4400
2026-08-13,S002,P021,0,0
2026-08-13,S002,P022,1,6500
2026-08-13,S002,P023,4,3200
2026-08-13,S002,P024,1,700
2026-08-13,S002,P025,8,2000
2026-08-13,S002,P026,12,2160
2026-08-13,S002,P027,2,900
2026-08-13,S002,P028,3,1650
2026-08-13,S002,P029,8,960
2026-08-13,S002,P030,2,300
2026-08-13,S003,P001,2,110000
2026-08-13,S003,P002,12,14400
2026-08-13,S003,P003,1,1800
2026-08-13,S003,P004,5,12500
2026-08-13,S003,P005,3,84000
2026-08-13,S003,P006,5,110000
2026-08-13,S003,P007,2,13000
2026-08-13,S003,P008,4,14000
2026-08-13,S003,P009,11,5500
2026-08-13,S003,P010,5,9000
2026-08-13,S003,P011,1,2200
2026-08-13,S003,P012,3,10500
2026-08-13,S003,P013,4,16800
2026-08-13,S003,P014,6,19200
2026-08-13,S003,P015,8,7200
2026-08-13,S003,P016,4,7200
2026-08-13,S003,P017,7,24500
2026-08-13,S003,P018,4,2400
2026-08-13,S003,P019,3,13500
2026-08-13,S003,P020,2,4400
2026-08-13,S003,P021,6,33000
2026-08-13,S003,P022,5,32500
2026-08-13,S003,P023,7,5600
2026-08-13,S003,P024,1,700
2026-08-13,S003,P025,10,2500
2026-08-13,S003,P026,22,3960
2026-08-13,S003,P027,7,3150
2026-08-13,S003,P028,5,2750
2026-08-13,S003,P029,16,1920
2026-08-13,S003,P030,4,600
2026-08-13,S004,P001,2,110000
2026-08-13,S004,P002,9,10800
2026-08-13,S004,P003,1,1800
2026-08-13,S004,P004,4,10000
2026-08-13,S004,P005,3,84000
2026-08-13,S004,P006,3,66000
2026-08-13,S004,P007,3,19500
2026-08-13,S004,P008,4,14000
2026-08-13,S004,P009,7,3500
2026-08-13,S004,P010,3,5400
2026-08-13,S004,P011,3,6600
2026-08-13,S004,P012,2,7000
2026-08-13,S004,P013,1,4200
2026-08-13,S004,P014,4,12800
2026-08-13,S004,P015,6,5400
2026-08-13,S004,P016,1,1800
2026-08-13,S004,P017,2,7000
2026-08-13,S004,P018,0,0
2026-08-13,S004,P019,3,13500
2026-08-13,S004,P020,2,4400
2026-08-13,S004,P021,1,5500
2026-08-13,S004,P022,2,13000
2026-08-13,S004,P023,4,3200
2026-08-13,S004,P024,4,2800
2026-08-13,S004,P025,7,1750
2026-08-13,S004,P026,13,2340
2026-08-13,S004,P027,1,450
2026-08-13,S004,P028,4,2200
2026-08-13,S004,P029,12,1440
2026-08-13,S004,P030,4,600
2026-08-13,S005,P001,3,165000
2026-08-13,S005,P002,3,3600
2026-08-13,S005,P003,5,9000
2026-08-13,S005,P004,1,2500
2026-08-13,S005,P005,3,84000
2026-08-13,S005,P006,0,0
2026-08-13,S005,P007,2,13000
2026-08-13,S005,P008,0,0
2026-08-13,S005,P009,4,2000
2026-08-13,S005,P010,4,7200
2026-08-13,S005,P011,1,2200
2026-08-13,S005,P012,0,0
2026-08-13,S005,P013,3,12600
2026-08-13,S005,P014,2,6400
2026-08-13,S005,P015,5,4500
2026-08-13,S005,P016,3,5400
2026-08-13,S005,P017,2,7000
2026-08-13,S005,P018,3,1800
2026-08-13,S005,P019,3,13500
2026-08-13,S005,P020,2,4400
2026-08-13,S005,P021,1,5500
2026-08-13,S005,P022,2,13000
2026-08-13,S005,P023,5,4000
2026-08-13,S005,P024,5,3500
2026-08-13,S005,P025,10,2500
2026-08-13,S005,P026,7,1260
2026-08-13,S005,P027,3,1350
2026-08-13,S005,P028,1,550
2026-08-13,S005,P029,9,1080
2026-08-13,S005,P030,3,450
2026-08-14,S001,P001,3,165000
2026-08-14,S001,P002,9,10800
2026-08-14,S001,P003,5,9000
2026-08-14,S001,P004,8,20000
2026-08-14,S001,P005,5,140000
2026-08-14,S001,P006,2,44000
2026-08-14,S001,P007,2,13000
2026-08-14,S001,P008,2,7000
2026-08-14,S001,P009,13,6500
2026-08-14,S001,P010,6,10800
2026-08-14,S001,P011,1,2200
2026-08-14,S001,P012,3,10500
2026-08-14,S001,P013,2,8400
2026-08-14,S001,P014,2,6400
2026-08-14,S001,P015,17,15300
2026-08-14,S001,P016,2,3600
2026-08-14,S001,P017,5,17500
2026-08-14,S001,P018,3,1800
2026-08-14,S001,P019,4,18000
2026-08-14,S001,P020,4,8800
2026-08-14,S001,P021,7,38500
2026-08-14,S001,P022,2,13000
2026-08-14,S001,P023,10,8000
2026-08-14,S001,P024,5,3500
2026-08-14,S001,P025,9,2250
2026-08-14,S001,P026,15,2700
2026-08-14,S001,P027,5,2250
2026-08-14,S001,P028,4,2200
2026-08-14,S001,P029,19,2280
2026-08-14,S001,P030,4,600
2026-08-14,S002,P001,2,110000
2026-08-14,S002,P002,8,9600
2026-08-14,S002,P003,5,9000
2026-08-14,S002,P004,3,7500
2026-08-14,S002,P005,1,28000
2026-08-14,S002,P006,2,44000
2026-08-14,S002,P007,4,26000
2026-08-14,S002,P008,3,10500
2026-08-14,S002,P009,12,6000
2026-08-14,S002,P010,4,7200
2026-08-14,S002,P011,5,11000
2026-08-14,S002,P012,1,3500
2026-08-14,S002,P013,4,16800
2026-08-14,S002,P014,1,3200
2026-08-14,S002,P015,8,7200
2026-08-14,S002,P016,3,5400
2026-08-14,S002,P017,5,17500
2026-08-14,S002,P018,2,1200
2026-08-14,S002,P019,3,13500
2026-08-14,S002,P020,3,6600
2026-08-14,S002,P021,1,5500
2026-08-14,S002,P022,4,26000
2026-08-14,S002,P023,7,5600
2026-08-14,S002,P024,1,700
2026-08-14,S002,P025,14,3500
2026-08-14,S002,P026,14,2520
2026-08-14,S002,P027,3,1350
2026-08-14,S002,P028,9,4950
2026-08-14,S002,P029,14,1680
2026-08-14,S002,P030,4,600
2026-08-14,S003,P001,4,220000
2026-08-14,S003,P002,9,10800
2026-08-14,S003,P003,5,9000
2026-08-14,S003,P004,12,30000
2026-08-14,S003,P005,2,56000
2026-08-14,S003,P006,1,22000
2026-08-14,S003,P007,1,6500
2026-08-14,S003,P008,3,10500
2026-08-14,S003,P009,10,5000
2026-08-14,S003,P010,4,7200
2026-08-14,S003,P011,3,6600
2026-08-14,S003,P012,6,21000
2026-08-14,S003,P013,6,25200
2026-08-14,S003,P014,6,19200
2026-08-14,S003,P015,7,6300
2026-08-14,S003,P016,5,9000
2026-08-14,S003,P017,4,14000
2026-08-14,S003,P018,4,2400
2026-08-14,S003,P019,2,9000
2026-08-14,S003,P020,6,13200
2026-08-14,S003,P021,2,11000
2026-08-14,S003,P022,1,6500
2026-08-14,S003,P023,7,5600
2026-08-14,S003,P024,5,3500
2026-08-14,S003,P025,11,2750
2026-08-14,S003,P026,11,1980
2026-08-14,S003,P027,4,1800
2026-08-14,S003,P028,3,1650
2026-08-14,S003,P029,9,1080
2026-08-14,S003,P030,5,750
2026-08-14,S004,P001,2,110000
2026-08-14,S004,P002,10,12000
2026-08-14,S004,P003,5,9000
2026-08-14,S004,P004,4,10000
2026-08-14,S004,P005,3,84000
2026-08-14,S004,P006,4,88000
2026-08-14,S004,P007,3,19500
2026-08-14,S004,P008,3,10500
2026-08-14,S004,P009,15,7500
2026-08-14,S004,P010,6,10800
2026-08-14,S004,P011,2,4400
2026-08-14,S004,P012,4,14000
2026-08-14,S004,P013,3,12600
2026-08-14,S004,P014,2,6400
2026-08-14,S004,P015,7,6300
2026-08-14,S004,P016,2,3600
2026-08-14,S004,P017,2,7000
2026-08-14,S004,P018,2,1200
2026-08-14,S004,P019,4,18000
2026-08-14,S004,P020,5,11000
2026-08-14,S004,P021,1,5500
2026-08-14,S004,P022,1,6500
2026-08-14,S004,P023,4,3200
2026-08-14,S004,P024,2,1400
2026-08-14,S004,P025,9,2250
2026-08-14,S004,P026,13,2340
2026-08-14,S004,P027,2,900
2026-08-14,S004,P028,2,1100
2026-08-14,S004,P029,9,1080
2026-08-14,S004,P030,4,600
2026-08-14,S005,P001,4,220000
2026-08-14,S005,P002,6,7200
2026-08-14,S005,P003,2,3600
2026-08-14,S005,P004,3,7500
2026-08-14,S005,P005,2,56000
2026-08-14,S005,P006,3,66000
2026-08-14,S005,P007,2,13000
2026-08-14,S005,P008,2,7000
2026-08-14,S005,P009,7,3500
2026-08-14,S005,P010,9,16200
2026-08-14,S005,P011,5,11000
2026-08-14,S005,P012,1,3500
2026-08-14,S005,P013,4,16800
2026-08-14,S005,P014,1,3200
2026-08-14,S005,P015,4,3600
2026-08-14,S005,P016,3,5400
2026-08-14,S005,P017,3,10500
2026-08-14,S005,P018,3,1800
2026-08-14,S005,P019,1,4500
2026-08-14,S005,P020,2,4400
2026-08-14,S005,P021,2,11000
2026-08-14,S005,P022,2,13000
2026-08-14,S005,P023,8,6400
2026-08-14,S005,P024,2,1400
2026-08-14,S005,P025,10,2500
2026-08-14,S005,P026,12,2160
2026-08-14,S005,P027,2,900
2026-08-14,S005,P028,1,550
2026-08-14,S005,P029,6,720
2026-08-14,S005,P030,2,300
2026-08-15,S001,P001,6,330000
2026-08-15,S001,P002,12,14400
2026-08-15,S001,P003,10,18000
2026-08-15,S001,P004,3,7500
2026-08-15,S001,P005,3,84000
2026-08-15,S001,P006,3,66000
2026-08-15,S001,P007,4,26000
2026-08-15,S001,P008,5,17500
2026-08-15,S001,P009,12,6000
2026-08-15,S001,P010,4,7200
2026-08-15,S001,P011,2,4400
2026-08-15,S001,P012,7,24500
2026-08-15,S001,P013,7,29400
2026-08-15,S001,P014,3,9600
2026-08-15,S001,P015,11,9900
2026-08-15,S001,P016,3,5400
2026-08-15,S001,P017,3,10500
2026-08-15,S001,P018,3,1800
2026-08-15,S001,P019,1,4500
2026-08-15,S001,P020,3,6600
2026-08-15,S001,P021,6,33000
2026-08-15,S001,P022,2,13000
2026-08-15,S001,P023,11,8800
2026-08-15,S001,P024,6,4200
2026-08-15,S001,P025,21,5250
2026-08-15,S001,P026,18,3240
2026-08-15,S001,P027,5,2250
2026-08-15,S001,P028,4,2200
2026-08-15,S001,P029,21,2520
2026-08-15,S001,P030,5,750
2026-08-15,S002,P001,4,220000
2026-08-15,S002,P002,12,14400
2026-08-15,S002,P003,1,1800
2026-08-15,S002,P004,6,15000
2026-08-15,S002,P005,3,84000
2026-08-15,S002,P006,4,88000
2026-08-15,S002,P007,4,26000
2026-08-15,S002,P008,1,3500
2026-08-15,S002,P009,7,3500
2026-08-15,S002,P010,5,9000
2026-08-15,S002,P011,2,4400
2026-08-15,S002,P012,0,0
2026-08-15,S002,P013,5,21000
2026-08-15,S002,P014,1,3200
2026-08-15,S002,P015,8,7200
2026-08-15,S002,P016,6,10800
2026-08-15,S002,P017,5,17500
2026-08-15,S002,P018,3,1800
2026-08-15,S002,P019,5,22500
2026-08-15,S002,P020,4,8800
2026-08-15,S002,P021,2,11000
2026-08-15,S002,P022,2,13000
2026-08-15,S002,P023,9,7200
2026-08-15,S002,P024,7,4900
2026-08-15,S002,P025,18,4500
2026-08-15,S002,P026,19,3420
2026-08-15,S002,P027,4,1800
2026-08-15,S002,P028,4,2200
2026-08-15,S002,P029,16,1920
2026-08-15,S002,P030,5,750
2026-08-15,S003,P001,0,0
2026-08-15,S003,P002,14,16800
2026-08-15,S003,P003,5,9000
2026-08-15,S003,P004,8,20000
2026-08-15,S003,P005,3,84000
2026-08-15,S003,P006,3,66000
2026-08-15,S003,P007,2,13000
2026-08-15,S003,P008,5,17500
2026-08-15,S003,P009,21,10500
2026-08-15,S003,P010,8,14400
2026-08-15,S003,P011,5,11000
2026-08-15,S003,P012,1,3500
2026-08-15,S003,P013,5,21000
2026-08-15,S003,P014,1,3200
2026-08-15,S003,P015,6,5400
2026-08-15,S003,P016,3,5400
2026-08-15,S003,P017,1,3500
2026-08-15,S003,P018,5,3000
2026-08-15,S003,P019,6,27000
2026-08-15,S003,P020,1,2200
2026-08-15,S003,P021,2,11000
2026-08-15,S003,P022,5,32500
2026-08-15,S003,P023,10,8000
2026-08-15,S003,P024,5,3500
2026-08-15,S003,P025,18,4500
2026-08-15,S003,P026,20,3600
2026-08-15,S003,P027,5,2250
2026-08-15,S003,P028,3,1650
2026-08-15,S003,P029,18,2160
2026-08-15,S003,P030,7,1050
2026-08-15,S004,P001,3,165000
2026-08-15,S004,P002,6,7200
2026-08-15,S004,P003,7,12600
2026-08-15,S004,P004,10,25000
2026-08-15,S004,P005,1,28000
2026-08-15,S004,P006,0,0
2026-08-15,S004,P007,1,6500
2026-08-15,S004,P008,2,7000
2026-08-15,S004,P009,16,8000
2026-08-15,S004,P010,6,10800
2026-08-15,S004,P011,7,15400
2026-08-15,S004,P012,2,7000
2026-08-15,S004,P013,4,16800
2026-08-15,S004,P014,0,0
2026-08-15,S004,P015,13,11700
2026-08-15,S004,P016,2,3600
2026-08-15,S004,P017,8,28000
2026-08-15,S004,P018,3,1800
2026-08-15,S004,P019,2,9000
2026-08-15,S004,P020,3,6600
2026-08-15,S004,P021,4,22000
2026-08-15,S004,P022,1,6500
2026-08-15,S004,P023,11,8800
2026-08-15,S004,P024,2,1400
2026-08-15,S004,P025,13,3250
2026-08-15,S004,P026,11,1980
2026-08-15,S004,P027,0,0
2026-08-15,S004,P028,2,1100
2026-08-15,S004,P029,11,1320
2026-08-15,S004,P030,3,450
2026-08-15,S005,P001,3,165000
2026-08-15,S005,P002,9,10800
2026-08-15,S005,P003,1,1800
2026-08-15,S005,P004,4,10000
2026-08-15,S005,P005,6,168000
2026-08-15,S005,P006,3,66000
2026-08-15,S005,P007,0,0
2026-08-15,S005,P008,3,10500
2026-08-15,S005,P009,13,6500
2026-08-15,S005,P010,3,5400
2026-08-15,S005,P011,5,11000
2026-08-15,S005,P012,3,10500
2026-08-15,S005,P013,3,12600
2026-08-15,S005,P014,2,6400
2026-08-15,S005,P015,8,7200
2026-08-15,S005,P016,2,3600
2026-08-15,S005,P017,2,7000
2026-08-15,S005,P018,1,600
2026-08-15,S005,P019,3,13500
2026-08-15,S005,P020,5,11000
2026-08-15,S005,P021,2,11000
2026-08-15,S005,P022,2,13000
2026-08-15,S005,P023,8,6400
2026-08-15,S005,P024,5,3500
2026-08-15,S005,P025,12,3000
2026-08-15,S005,P026,14,2520
2026-08-15,S005,P027,2,900
2026-08-15,S005,P028,2,1100
2026-08-15,S005,P029,15,1800
2026-08-15,S005,P030,1,150
2026-08-16,S001,P001,2,110000
2026-08-16,S001,P002,11,13200
2026-08-16,S001,P003,8,14400
2026-08-16,S001,P004,11,27500
2026-08-16,S001,P005,5,140000
2026-08-16,S001,P006,2,44000
2026-08-16,S001,P007,3,19500
2026-08-16,S001,P008,6,21000
2026-08-16,S001,P009,19,9500
2026-08-16,S001,P010,10,18000
2026-08-16,S001,P011,5,11000
2026-08-16,S001,P012,3,10500
2026-08-16,S001,P013,3,12600
2026-08-16,S001,P014,5,16000
2026-08-16,S001,P015,8,7200
2026-08-16,S001,P016,4,7200
2026-08-16,S001,P017,5,17500
2026-08-16,S001,P018,5,3000
2026-08-16,S001,P019,4,18000
2026-08-16,S001,P020,6,13200
2026-08-16,S001,P021,7,38500
2026-08-16,S001,P022,7,45500
2026-08-16,S001,P023,13,10400
2026-08-16,S001,P024,8,5600
2026-08-16,S001,P025,20,5000
2026-08-16,S001,P026,23,4140
2026-08-16,S001,P027,4,1800
2026-08-16,S001,P028,3,1650
2026-08-16,S001,P029,22,2640
2026-08-16,S001,P030,4,600
2026-08-16,S002,P001,3,165000
2026-08-16,S002,P002,10,12000
2026-08-16,S002,P003,4,7200
2026-08-16,S002,P004,10,25000
2026-08-16,S002,P005,9,252000
2026-08-16,S002,P006,3,66000
2026-08-16,S002,P007,5,32500
2026-08-16,S002,P008,4,14000
2026-08-16,S002,P009,12,6000
2026-08-16,S002,P010,5,9000
2026-08-16,S002,P011,3,6600
2026-08-16,S002,P012,2,7000
2026-08-16,S002,P013,1,4200
2026-08-16,S002,P014,4,12800
2026-08-16,S002,P015,7,6300
2026-08-16,S002,P016,1,1800
2026-08-16,S002,P017,5,17500
2026-08-16,S002,P018,2,1200
2026-08-16,S002,P019,4,18000
2026-08-16,S002,P020,7,15400
2026-08-16,S002,P021,3,16500
2026-08-16,S002,P022,1,6500
2026-08-16,S002,P023,7,5600
2026-08-16,S002,P024,2,1400
2026-08-16,S002,P025,15,3750
2026-08-16,S002,P026,16,2880
2026-08-16,S002,P027,3,1350
2026-08-16,S002,P028,5,2750
2026-08-16,S002,P029,21,2520
2026-08-16,S002,P030,3,450
2026-08-16,S003,P001,1,55000
2026-08-16,S003,P002,18,21600
2026-08-16,S003,P003,6,10800
2026-08-16,S003,P004,9,22500
2026-08-16,S003,P005,4,112000
2026-08-16,S003,P006,7,154000
2026-08-16,S003,P007,5,32500
2026-08-16,S003,P008,7,24500
2026-08-16,S003,P009,10,5000
2026-08-16,S003,P010,9,16200
2026-08-16,S003,P011,5,11000
2026-08-16,S003,P012,11,38500
2026-08-16,S003,P013,3,12600
2026-08-16,S003,P014,4,12800
2026-08-16,S003,P015,8,7200
2026-08-16,S003,P016,3,5400
2026-08-16,S003,P017,1,3500
2026-08-16,S003,P018,5,3000
2026-08-16,S003,P019,5,22500
2026-08-16,S003,P020,2,4400
2026-08-16,S003,P021,3,16500
2026-08-16,S003,P022,7,45500
2026-08-16,S003,P023,9,7200
2026-08-16,S003,P024,4,2800
2026-08-16,S003,P025,12,3000
2026-08-16,S003,P026,17,3060
2026-08-16,S003,P027,5,2250
2026-08-16,S003,P028,4,2200
2026-08-16,S003,P029,23,2760
